鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
南屯區,房地(土地+建物),臺中市南屯區文心路一段212號20樓之2,9.25,住,,,1080311,土地1建物1車位0,二十層,25,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841024,93.83,3,2,2,有,無,無,20000,213,,0.0,0,,RPOPMLLLLHOFFCB77CC
南屯區,建物,臺中市南屯區大業路３０２號,0.0,住,,,1080302,土地0建物0車位0,四層,4,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0761130,17.28,1,0,1,有,無,有,7000,405,,0.0,0,,RPPPMLLLLHOFFCB87CC
南屯區,建物,臺中市南屯區大業路３０２號,0.0,住,,,1080302,土地0建物0車位0,四層,4,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0761130,22.32,1,0,1,有,無,有,8000,358,,0.0,0,,RPQPMLLLLHOFFCB97CC
南屯區,建物,臺中市南屯區大業路３０２號,0.0,住,,,1080302,土地0建物0車位0,二層,4,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0761130,12.0,1,0,1,有,無,有,6000,500,,0.0,0,,RPRPMLLLLHOFFCB08CC
南屯區,房地(土地+建物),臺中市南屯區五權西路二段７２１號,182.0,住,,,1080307,土地2建物2車位0,見其他登記事項,4,店面(店鋪),住商用,鋼筋混凝土造,0701228,600.83,9,7,5,有,無,無,60000,100,,0.0,0,,RPSPMLLLLHOFFCB18CC
西屯區,車位,臺中市西屯區文心路三段6號等公共設施,0.0,,,,1080315,土地0建物0車位1,,,其他,,,,37.8,0,0,0,有,有,無,2500,,坡道平面,37.8,2500,,RPXPMLLLLHOFFCB68CC
西屯區,房地(土地+建物),臺中市西屯區文心路三段6號18樓之3,7.04,商,,,1080315,土地1建物1車位0,十八層,26,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980813,70.47,0,0,0,無,有,有,16000,227,,0.0,0,,RPOQMLLLLHOFFCB87CC
西屯區,車位,臺中市西屯區文心路三段6號等公共設施,0.0,,,,1080312,土地0建物0車位1,,,其他,,,,35.91,0,0,0,有,有,無,2500,,坡道平面,35.91,2500,,RPPQMLLLLHOFFCB97CC
西屯區,房地(土地+建物),臺中市西屯區文心路三段66號18樓之7,8.57,商,,,1080312,土地1建物1車位0,十八層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980813,84.86,2,1,2,有,有,有,28500,336,,0.0,0,含管理費、稅金或水電等費用。；,RPQQMLLLLHOFFCB08CC
西屯區,車位,臺中市西屯區文心路三段6號等公共設施,0.0,,,,1080311,土地0建物0車位1,,,其他,,,,35.91,0,0,0,有,有,無,2500,,坡道平面,35.91,2500,,RPRQMLLLLHOFFCB18CC
西屯區,房地(土地+建物)+車位,臺中市西屯區文心路三段66號6樓之8,8.57,商,,,1080312,土地1建物1車位1,六層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980813,120.77000000000001,2,1,2,有,有,有,30000,248,坡道平面,0.0,0,含管理費、稅金或水電等費用。；,RPSQMLLLLHOFFCB28CC
西屯區,房地(土地+建物),臺中市西屯區文心路三段6號11樓之5,5.31,商,,,1080313,土地1建物1車位0,十一層,26,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980813,58.92,0,0,0,無,有,有,15000,255,,0.0,0,含管理費、稅金或水電等費用。；,RPUQMLLLLHOFFCB48CC
西屯區,房地(土地+建物),臺中市西屯區弘孝路161號12樓之9,6.25,商,,,1080312,土地1建物1車位0,十二層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0990201,68.29,0,0,0,無,有,有,16000,234,,0.0,0,,RPWQMLLLLHOFFCB68CC
西屯區,房地(土地+建物)+車位,臺中市西屯區文心路三段6號19樓之13,6.72,商,,,1080226,土地1建物1車位1,十九層,26,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980813,66.85,0,0,0,無,有,有,20434,306,坡道平面,0.0,0,含管理費、稅金或水電等費用。；,RPXQMLLLLHOFFCB78CC
北屯區,房地(土地+建物)+車位,臺中市北屯區柳陽東街45號6樓之6,13.88,住,,,1080316,土地1建物1車位0,六層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840515,92.09,4,2,2,有,有,有,18000,195,坡道機械,41.88,0,含管理費、稅金或水電等費用。；,RPWNMLLLLHOFFBB28CC
北屯區,建物,臺中市北屯區文昌二街９０之３號,0.0,住,,,1080228,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0731102,80.96,2,2,1,有,無,有,12000,148,,0.0,0,,RPROMLLLLHOFFBB87CC
北區,建物,臺中市北區健行路８０３號４樓之６,0.0,住,,,1080305,土地0建物1車位0,四層,8,套房(1房1廳1衛),住家用,鋼筋混凝土造,0830512,51.67999999999999,1,1,1,有,有,有,11000,213,,0.0,0,,RPSOMLLLLHOFFBB97CC
北區,房地(土地+建物)+車位,臺中市北區進化北路317號7樓之12,6.0,商,,,1080312,土地2建物1車位0,七層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0941208,66.83,0,0,0,無,有,有,15000,224,坡道機械,15.94,0,,RPRPMLLLLHOFFBB97CC
北區,車位,臺中市北區進化北路317號等公共設施,0.38,商,,,1080308,土地0建物0車位1,,,其他,,,,27.9,0,0,0,有,有,無,3500,,坡道平面,27.9,3500,,RPSPMLLLLHOFFBB08CC
西區,房地(土地+建物)+車位,臺中市西區公益路221號9樓之5,21.2,住,,,1080227,土地1建物1車位1,九層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870918,147.23,3,2,2,有,有,有,25000,170,坡道機械,0.0,3000,起租日:108/04/01租金總額含稅。,RPRNMLLLLHOFFAB67CC
南區,建物,臺中市南區忠明南路１０８８號７樓之２,0.0,住,,,1080228,土地0建物1車位0,七層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870615,106.14,2,2,2,有,有,有,15000,141,,0.0,0,租金含管理費,RPUNMLLLLHOFFAB97CC
南區,房地(土地+建物),臺中市南區新和街１５４巷２７號,60.0,商,,,1080311,土地2建物1車位0,全,2,透天厝,住家用,見其他登記事項,0610101,76.19,3,2,2,有,無,有,22000,289,,0.0,0,,RPVNMLLLLHOFFAB08CC
大里區,建物,臺中市大里區內元路８７巷３４號３樓,0.0,住,,,1080304,土地0建物1車位0,三層,7,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0820105,110.85,2,2,1,有,有,有,11000,99,,0.0,0,,RPPRMLLLLHOFFIB68CC
大里區,建物,臺中市大里區新生路１６７號,0.0,住,,,1080312,土地0建物1車位1,見其他登記事項,12,店面(店鋪),見其他登記事項,鋼筋混凝土造,0940415,236.17999999999998,4,2,3,有,有,有,20000,85,坡道平面,38.05,0,,RPTRMLLLLHOFFIB09CC
清水區,房地(土地+建物),臺中市清水區港新五路211號,4.06,商,,,1080321,土地1建物1車位0,一層,15,店面(店鋪),見其他登記事項,鋼筋混凝土造,1060905,29.02,0,1,1,有,有,無,23000,793,,0.0,0,,RPVOMLLLLHOFFFB68CC
大里區,建物,臺中市大里區光正路１８號３樓之６,0.0,,鄉村區,乙種建築用地,1080315,土地0建物1車位1,三層,11,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1041117,109.64,2,2,1,有,有,有,16000,146,坡道機械,22.47,0,租金含管理費,RPPOMLMLLHOFFIB48CC
豐原區,房地(土地+建物),臺中市豐原區成功路305號,137.96,住,,,1080309,土地1建物1車位0,見其他登記事項,2,店面(店鋪),見其他登記事項,見其他登記事項,1061110,164.66,0,0,0,無,無,無,28000,170,,0.0,0,,RPXNMLMLLHOFFDB68CC
豐原區,房地(土地+建物),臺中市豐原區成功路307號,133.19,住,,,1080309,土地1建物1車位0,見其他登記事項,2,店面(店鋪),見其他登記事項,見其他登記事項,1061110,164.66,0,0,0,無,無,無,28000,170,,0.0,0,,RPOOMLMLLHOFFDB87CC
大雅區,房地(土地+建物)+車位,臺中市大雅區中山北路117巷33號四樓,24.31,住,,,1080311,土地1建物1車位1,四層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820407,101.08000000000001,2,2,2,有,有,有,12500,124,坡道平面,0.0,0,含管理費、稅金或水電等費用。；,RPQNMLMLLHOFFHB38CC
北屯區,房地(土地+建物),臺中市北屯區北屯路426-2號,95.0,住,,,1080305,土地1建物1車位0,一層,1,店面(店鋪),見其他登記事項,鋼筋混凝土造,0970530,60.38,0,0,0,無,有,無,18000,298,,0.0,0,,RPVOMLMLLHOFFBB48DC
西區,土地,後子段181-38地號,149.0,住,,,1080224,土地6建物0車位0,,,其他,,,,0.0,1,0,0,有,無,無,38000,255,,0.0,0,,RPXNMLMLLHOFFAB38CC
西區,房地(土地+建物),臺中市西區三民路一段50巷8號12樓50,2.82,住,,,1080225,土地1建物1車位0,十二層,19,套房(1房1廳1衛),住家用,鋼筋混凝土造,0840113,36.81,1,1,1,有,有,有,4800,130,,0.0,0,租賃範圍不含車位，且無法區分車位面積。；,RPPPMLMLLHOFFAB77CC
西區,房地(土地+建物),臺中市西區三民路一段50巷8號6樓24,2.35,住,,,1080302,土地1建物1車位0,六層,19,套房(1房1廳1衛),住家用,鋼筋混凝土造,0840113,30.810000000000002,1,1,1,有,有,有,3500,114,,0.0,0,租賃範圍不含車位，且無法區分車位面積。；,RPQPMLMLLHOFFAB87CC
北屯區,房地(土地+建物)+車位,臺中市北屯區陳平一街85號3樓,24.08,住,,,1080315,土地1建物1車位1,三層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830217,129.82,3,2,2,有,無,有,16600,128,坡道平面,0.0,0,,RPUNMLMLLHOFFBB18CC
北區,建物,臺中市北區華貴街３３號,0.0,住,,,1080319,土地0建物1車位0,一層,5,店面(店鋪),商業用,鋼筋混凝土造,0691110,84.61,1,1,2,有,無,有,22000,260,,0.0,0,用途做店辦使用,RPOPMLMLLHOFFBB77CC
西屯區,房地(土地+建物)+車位,臺中市西屯區市政北二路236號14樓之6,22.24,其他,,,1080301,土地1建物1車位3,十四層,36,辦公商業大樓,見其他登記事項,鋼骨鋼筋混凝土造,1030403,459.39,0,0,0,無,無,有,102000,222,坡道平面,0.0,0,,RPXOMLMLLHOFFCB68CC
西屯區,建物,臺中市西屯區文華路３２號３樓之２,0.0,住,,,1080316,土地0建物1車位1,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940704,189.60000000000002,3,2,2,有,有,有,16000,84,坡道平面,0.0,0,租金含管理費,RPUPMLMLLHOFFCB48CC
西屯區,房地(土地+建物)+車位,臺中市西屯區市政北一路267號13樓之7,10.2,其他,,,1080314,土地1建物1車位1,十三層,28,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0951113,109.87,3,2,2,有,有,有,30000,273,坡道平面,32.1,0,,RPVNMLNLLHOFFCB48CC
西屯區,房地(土地+建物)+車位,臺中市西屯區市政北二路282號8樓之5,17.45,其他,,,1080226,土地1建物1車位1,八層,35,辦公商業大樓,見其他登記事項,見其他登記事項,1070131,248.24,0,0,0,無,無,無,82000,330,坡道平面,0.0,0,,RPUNMLPLLHOFFCB58CC
西屯區,建物,臺中市西屯區大墩十七街110號,0.0,,,,1080312,土地0建物1車位0,一層,12,店面(店鋪),見其他登記事項,鋼筋混凝土造,0961122,170.55,0,0,0,無,無,無,19800,116,,0.0,0,,RPWNMLPLLHOFFCB78CC
北屯區,房地(土地+建物),臺中市北屯區北屯路471巷32弄43號,120.0,住,,,1080310,土地1建物1車位0,全,2,透天厝,住家用,加強磚造,0710226,131.42,3,2,2,有,無,無,18000,137,,0.0,0,,RPOPMLPLLHOFFBB08CC
大雅區,房地(土地+建物),臺中市大雅區大林路177號,1402.0,,特定農業區,農牧用地,1080315,土地1建物1車位0,見其他登記事項,1,農舍,農舍,鋼造,0840712,84.0,0,0,0,無,無,無,18000,,,0.0,0,含增建或未登記建物。；,RPQNMLPLLHOFFHB68CC
大雅區,房地(土地+建物),臺中市大雅區雅秀三路73號,152.0,農,,,1080323,土地1建物1車位0,三層,4,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,1070717,26.45,1,1,1,有,無,有,8000,302,,0.0,0,含管理費、稅金或水電等費用。；,RPRNMLPLLHOFFHB78CC
大雅區,土地,六雅段1000地號,46.28,其他,,,1080313,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,有,7000,151,,0.0,0,含增建或未登記建物。；平房建坪約13坪,RPSNMLPLLHOFFHB88CC
大雅區,房地(土地+建物),臺中市大雅區神林南路43巷1弄10號,70.83,住,,,1080324,土地2建物1車位0,全,2,透天厝,住家用,加強磚造,0680614,89.66,4,3,2,有,無,無,15000,167,,0.0,0,,RPTNMLPLLHOFFHB98CC
豐原區,建物,臺中市豐原區中興路93號,0.0,商,,,1080319,土地0建物1車位0,一層,4,店面(店鋪),住商用,鋼筋混凝土造,0651202,42.75,0,1,2,有,無,無,23000,538,,0.0,0,,RPSNMLPLLHOFFDB48CC
大里區,房地(土地+建物),臺中市大里區大新街21號 23號,122.6,住,,,1080321,土地4建物2車位0,全,3,透天厝,見其他登記事項,鋼筋混凝土造,0730228,390.48,0,0,0,無,無,無,40000,102,,0.0,0,,RPRNMLPLLHOFFIB88CC
烏日區,房地(土地+建物),臺中市烏日區中華路350號7樓,20.83,住,,,1080314,土地1建物1車位0,七層,12,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0820816,125.58,3,2,2,有,無,有,14500,115,,0.0,0,,RPSNMLPLLHOFFIB98CC
烏日區,房地(土地+建物),臺中市烏日區健行南一路67號,548.44,住,,,1080306,土地1建物1車位0,全,5,透天厝,見其他登記事項,鋼筋混凝土造,1040703,226.84,3,4,4,有,無,有,25000,110,,0.0,0,,RPVNMLPLLHOFFIB66CC
大雅區,房地(土地+建物),臺中市大雅區學府路250巷81號,101.04,住,,,1080325,土地1建物1車位0,見其他登記事項,5,店面(店鋪),見其他登記事項,鋼筋混凝土造,0820428,359.13,6,1,5,有,無,有,45000,125,,0.0,0,,RPQNMLQLLHOFFHB78CC
北屯區,房地(土地+建物),臺中市北屯區山西路二段217號,46.61,住,,,1080320,土地1建物1車位0,見其他登記事項,7,店面(店鋪),商業用,鋼筋混凝土造,0850322,269.82,0,0,0,無,有,無,55000,204,,0.0,0,含管理費、稅金或水電等費用。；,RPSNMLQLLHOFFBB48DC
北屯區,房地(土地+建物),臺中市北屯區雷中街19巷40號,71.0,住,,,1080225,土地2建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,0950417,164.41,4,2,5,有,無,無,26000,158,,0.0,0,,RPQTMLQLLHOFFBB88DC
豐原區,土地,一心段365地號,106.8,住,,,1080305,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,19800,185,,0.0,0,含增建或未登記建物。；,RPQOMLQLLHOFFDB58DC
潭子區,房地(土地+建物),臺中市潭子區中山路二段137巷13號10樓,9.17,住,,,1080322,土地1建物1車位0,十層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830610,95.17,2,2,2,有,有,無,9000,95,,0.0,0,,RPPNMLQLLHOFFHB78DC
西屯區,房地(土地+建物)+車位,臺中市西屯區文心路三段6號十樓之2,6.72,住,,,1080325,土地1建物1車位1,十層,26,套房(1房1廳1衛),住家用,鋼筋混凝土造,0980813,104.65,1,1,1,有,有,有,18000,172,坡道平面,0.0,0,含管理費、稅金或水電等費用。；,RPWNMLQLLHOFFCB88CC
西屯區,房地(土地+建物)+車位,臺中市西屯區市政北七路101號11樓之3,16.33,住,,,1080320,土地1建物1車位1,十一層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970724,224.83,3,2,2,有,有,有,36000,160,坡道平面,24.79,0,,RPPPMLQLLHOFFCB38CC
南屯區,房地(土地+建物)+車位,臺中市南屯區向上路三段339號,46.82,住,,,1070226,土地1建物1車位1,見其他登記事項,2,店面(店鋪),見其他登記事項,鋼筋混凝土造,1060822,199.11,0,0,0,無,有,無,58000,291,其他,24.53,0,,RPRPMLQLLHOFFCB58CC
西屯區,房地(土地+建物),臺中市西屯區漢口路二段13號,96.0,住,,,1080326,土地1建物1車位0,見其他登記事項,4,店面(店鋪),見其他登記事項,鋼筋混凝土造,0750206,90.45,0,0,0,無,無,無,31000,343,,0.0,0,,RPQNMLRLLHOFFCB38CC
南屯區,房地(土地+建物),臺中市南屯區大墩路303號,191.0,住,,,1080322,土地1建物1車位0,見其他登記事項,1,店面(店鋪),見其他登記事項,鋼筋混凝土造,0990812,130.1,0,0,0,無,無,有,96492,742,,0.0,0,,RPPPMLRLLHOFFCB48CC
北區,土地,水源段101-31地號,161.0,住,,,1080326,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,有,120000,745,,0.0,0,含增建或未登記建物。；,RPOOMLRLLHOFFBB18CC
北區,房地(土地+建物),臺中市北區三民路三段166之3號,78.0,商,,,1080322,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土加強磚造,0571223,205.65,0,0,0,無,無,無,105000,511,,0.0,0,,RPUPMLRLLHOFFBB88CC
北屯區,土地,東正段112地號,216.0,住,,,1080227,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,19900,92,,0.0,0,,RPXPMLRLLHOFFBB56CC
東區,建物,臺中市東區台中市東區自由路四段463號,119.0,住,,,1080326,土地0建物1車位0,見其他登記事項,2,店面(店鋪),見其他登記事項,見其他登記事項,1070206,317.61,3,2,2,有,無,無,95000,299,,0.0,0,,RPPOMLRLLHOFFAB18CC
南區,建物,臺中市南區文心南路８８８號１５樓之１７,0.0,住,,,1080312,土地0建物1車位1,十五層,15,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1000127,181.97,3,2,2,有,有,有,28510,157,坡道平面,20.49,0,,RPQSMLRLLHOFFAB68CC
西區,房地(土地+建物),臺中市西區三民路一段50巷8號14樓-55,2.73,住,,,1080303,土地1建物1車位0,十四層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840113,35.47,1,1,1,有,有,有,7000,197,,0.0,0,,RPTRMLRLLHOFFAB98DC
北區,房地(土地+建物),臺中市北區漢口路四段68號13樓-12,6.32,住,,,1080319,土地1建物1車位0,十三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850715,29.37,1,1,1,有,有,有,6500,221,,0.0,0,,RPWPMLRLLHOFFBB56DC
北區,房地(土地+建物),臺中市北區英才路238號7樓-1,6.43,住,,,1080228,土地1建物1車位0,七層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830907,42.71,1,1,1,有,有,有,7000,164,,0.0,0,,RPOQMLRLLHOFFBB48DC
北屯區,房地(土地+建物)+車位,臺中市北屯區東光路724巷3號12樓,8.32,住,,,1080305,土地1建物1車位1,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830512,91.5,2,2,1,有,有,有,13000,142,坡道平面,0.0,0,急出租急承租。；,RPQQMLRLLHOFFBB68DC
大里區,房地(土地+建物),臺中市大里區東湖路15巷15號,310.15,住,,,1080325,土地2建物1車位0,全,1,透天厝,住家用,加強磚造,0640901,81.07,2,2,2,有,無,無,24000,296,,0.0,0,,RPUNMLRLLHOFFIB76CC
霧峰區,房地(土地+建物),臺中市霧峰區林森路970號,24.32,住,,,1080317,土地1建物1車位0,二層,8,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0930906,88.6,1,2,2,有,無,無,10000,113,,0.0,0,,RPUOMLRLLHOFFIB86CC
大里區,建物,臺中市大里區新生路８５之２號,0.0,住,,,1080316,土地0建物1車位0,二層,5,公寓(5樓含以下無電梯),見其他登記事項,鋼筋混凝土造,0710207,80.72999999999999,2,2,1,有,無,有,11000,136,,0.0,0,,RPRPMLRLLHOFFIB66CC
烏日區,房地(土地+建物),臺中市烏日區中山路3段959號,636.29,商,,,1080328,土地1建物1車位0,一層,1,店面(店鋪),見其他登記事項,見其他登記事項,1080118,442.85,0,0,0,無,無,無,40000,90,,0.0,0,,RPSOMLSLLHOFFIB76CC
豐原區,房地(土地+建物),臺中市豐原區中正路299號,67.0,商,,,1080325,土地2建物1車位0,一層,4,店面(店鋪),住商用,鋼筋混凝土加強磚造,0521001,119.33,3,1,1,有,無,無,45000,377,,0.0,0,承租1、2樓全部,RPPNMLSLLHOFFDB48CC
豐原區,房地(土地+建物),臺中市豐原區中正路695巷24號14樓之2,10.17,住,,,1080328,土地1建物1車位0,十四層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820208,78.0,4,2,2,有,有,有,13500,173,,0.0,0,,RPWNMLSLLHOFFDB56CC
北屯區,房地(土地+建物)+車位,臺中市北屯區后庄北路112號7樓之1,13.58,住,,,1080319,土地1建物1車位1,七層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870914,117.85,3,2,2,有,有,有,17000,144,升降機械,0.0,0,含管理費、稅金或水電等費用。；,RPVOMLSLLHOFFBB98CC
北屯區,房地(土地+建物),臺中市北屯區北屯路409之36號4樓,32.56,住,,,1080318,土地1建物1車位0,四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0890218,118.7,3,2,2,有,有,有,17000,143,,0.0,0,含管理費、稅金或水電等費用。；,RPXOMLSLLHOFFBB56CC
西屯區,建物,臺中市西屯區青海路一段１５０號,0.0,住,,,1080324,土地0建物1車位0,全,4,透天厝,住商用,鋼筋混凝土造,0681121,250.44,6,3,4,有,無,有,46000,184,,0.0,0,一樓作店面使用.二樓以上當住家使用,RPQPMLSLLHOFFCB68CC
西屯區,房地(土地+建物),臺中市西屯區文心路三段6號6樓之15,6.23,商,,,1080318,土地1建物1車位0,六層,26,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980813,61.55,0,0,0,無,有,有,14000,227,,0.0,0,,RPTOMLTLLHOFFCB98CC
西屯區,車位,臺中市西屯區文心路三段6號等公共設施,0.0,,,,1080318,土地0建物0車位1,,,其他,,,,18.99,0,0,0,有,有,無,1200,,坡道機械,18.99,1200,,RPUOMLTLLHOFFCB09CC
西屯區,車位,臺中市西屯區文心路三段6號等公共設施,0.0,,,,1080322,土地0建物0車位1,,,其他,,,,37.8,0,0,0,有,有,無,3000,,坡道平面,37.8,3000,,RPVOMLTLLHOFFCB56CC
西屯區,房地(土地+建物),臺中市西屯區文心路三段6號22樓之1,6.24,商,,,1080322,土地1建物1車位0,二十二層,26,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980813,61.55,0,0,0,無,有,有,15000,244,,0.0,0,,RPXOMLTLLHOFFCB76CC
西屯區,房地(土地+建物),臺中市西屯區文心路三段6號9樓之10,5.27,商,,,1080318,土地1建物1車位0,九層,26,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980813,58.489999999999995,0,0,0,無,有,有,14000,239,,0.0,0,,RPPPMLTLLHOFFCB68CC
北屯區,房地(土地+建物),臺中市北屯區軍功東街93號,249.76,住,,,1080301,土地2建物1車位0,一層,1,店面(店鋪),見其他登記事項,見其他登記事項,0910613,137.88,0,0,0,無,無,無,18000,131,,0.0,0,,RPUNMLTLLHOFFBB88CC
北屯區,房地(土地+建物),臺中市北屯區祥順一街41號,543.47,住,,,1080325,土地1建物1車位0,一層,1,店面(店鋪),見其他登記事項,見其他登記事項,1070319,294.76,0,0,0,無,無,無,73900,251,,0.0,0,,RPWNMLTLLHOFFBB09CC
北屯區,建物,臺中市北屯區建和路一段３９５號７樓之５,0.0,住,,,1080316,土地0建物1車位1,七層,14,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1040416,124.37,2,2,1,有,有,有,15000,121,坡道機械,17.37,0,租金含管理費,RPUPMLTLLHOFFBB09CC
北區,房地(土地+建物),臺中市北區進化北路317號15樓之21,5.37,商,,,1080321,土地2建物1車位0,十五層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0941208,68.09,0,0,0,無,有,有,15000,220,,0.0,0,,RPVPMLTLLHOFFBB56CC
北區,房地(土地+建物),臺中市北區進化北路317號10樓之17,6.02,商,,,1080322,土地2建物1車位0,十層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0941208,64.07,0,0,0,無,有,有,14000,219,,0.0,0,,RPWPMLTLLHOFFBB66CC
北區,車位,臺中市北區進化北路317號等公共設施,0.38,商,,,1080309,土地0建物0車位1,,,其他,,,,27.89,0,0,0,有,有,無,3200,,坡道平面,27.89,3200,,RPXPMLTLLHOFFBB76CC
北區,房地(土地+建物),臺中市北區進化北路317號13樓之18,5.59,商,,,1080309,土地2建物1車位0,十三層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0941208,67.62,0,0,0,無,有,有,14000,207,,0.0,0,,RPOQMLTLLHOFFBB58CC
北區,房地(土地+建物),臺中市北區漢口南二街69號,118.0,住,,,1080319,土地1建物1車位0,全,3,透天厝,住商用,鋼筋混凝土造,0750630,265.24,4,2,3,有,無,無,25000,94,,0.0,0,,RPQQMLTLLHOFFBB78CC
北屯區,房地(土地+建物)+車位,臺中市北屯區遼陽四街85之1號4樓,12.64,住,,,1080301,土地1建物1車位1,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0791015,63.19,2,1,1,有,有,有,13000,206,坡道機械,0.0,0,,RPSQMLTLLHOFFBB98CC
西區,建物,臺中市西區公益路３４９號１１樓之６,0.0,住,,,1080316,土地0建物1車位0,十一層,16,套房(1房1廳1衛),住家用,鋼筋混凝土造,0830825,40.61,1,1,1,有,有,有,8500,209,,0.0,0,,RPWPMLTLLHOFFAB56CC
西區,建物,臺中市西區忠誠街２８巷１號２樓,0.0,商,,,1080317,土地0建物1車位1,二層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0660423,132.57,3,2,2,有,無,有,21000,158,坡道平面,0.0,0,租金含管理費.車位面積無法分算,RPXPMLTLLHOFFAB66CC
大雅區,房地(土地+建物),臺中市大雅區昌平路四段79巷20號,191.0,住,,,1080318,土地2建物1車位0,全,2,透天厝,住商用,加強磚造,0670730,86.19,3,2,1,有,無,有,14000,162,,0.0,0,,RPPPMLTLLHOFFHB56CC
大里區,房地(土地+建物),臺中市大里區益民路二段82號4樓,30.27,住,,,1080318,土地1建物1車位0,四層,4,公寓(5樓含以下無電梯),見其他登記事項,鋼筋混凝土造,0820527,93.63,3,2,2,有,無,無,10000,107,,0.0,0,,RPPOMLTLLHOFFIB56CC
烏日區,建物,臺中市烏日區健行路278號,485.12,住,,,1080326,土地0建物0車位0,五層,5,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,1070119,767.73,1,0,1,有,無,有,10000,13,,0.0,0,,RPXPMLTLLHOFFIB47CC
