編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPXNMLMLKHOFFDP17CA,20,13.35,樓，電梯間（共同使用）,鋼筋混凝土造,88年7月30日,十四層,
RPPNMLMLKHOFFEP09CA,24,125.15,住家用,鋼筋混凝土造,83年8月19日,三層,一層 二層 三層 陽台
RPVNMLMKLHOFFAP76DA,11,203.96,商業用,鋼筋混凝土造,97年2月22日,三層,一層 二層 三層 電梯樓梯間 見其他登記事項
RPQNMLRJLHOFFBP76DA,27,77.24,住家用,鋼筋混凝土造,80年12月30日,七層,五層 陽台
RPQNMLRJLHOFFBP76DA,27,4.32,停車場、防空避難室、辦公室,鋼筋混凝土造,80年12月30日,七層,地下層
RPQNMLRJLHOFFBP76DA,27,14.05,共有部份,鋼筋混凝土造,80年12月30日,七層,
RPRNMLNLKHOFFFP86CA,18,46.26,停車空間兼防空避難室,鋼筋混凝土造,90年4月9日,九層,
RPRNMLNLKHOFFFP86CA,18,97.42,住家用,鋼筋混凝土造,90年4月9日,九層,七層 陽台
RPRNMLNLKHOFFFP86CA,18,3.57,梯間、機械室、水箱,鋼筋混凝土造,90年4月9日,九層,
RPRNMLNLKHOFFFP86CA,18,13.07,電梯、交誼室、門廳、走廊,鋼筋混凝土造,90年4月9日,九層,
RPVNMLNLKHOFFEP17CA,27,457.60,住家用,鋼筋混凝土造,80年9月20日,五層,一層 二層 三層 四層 五層 陽台
RPSNMLOJLHOFFEP86CA,24,36.67,防空避難Ｂ室、停車場,鋼筋混凝土造,84年5月26日,地下二層,地下二層
RPPNMLRLKHOFFEP96CA,25,178.93,住家用,鋼筋混凝土造,83年4月16日,三層,一層 二層 三層 陽台 電梯樓梯間
RPPNMLMLMHOFFCP09CA,12,139.17,集合住宅,鋼筋混凝土造,96年2月9日,八層,四層 陽台
RPPNMLMLMHOFFCP09CA,12,22.71,共有部份,鋼筋混凝土造,96年2月9日,八層,
RPPNMLMLMHOFFCP09CA,12,25.46,共有部份,鋼筋混凝土造,96年2月9日,地下層,
RPVNMLPLKHOFFDP37DA,23,37.63,住家用,鋼筋混凝土造,85年5月13日,八層,六層
RPVNMLPLKHOFFDP37DA,23,4.91,共有部份,鋼筋混凝土造,85年5月13日,八層,
RPVNMLPLKHOFFDP37DA,23,5.43,共有部份,鋼筋混凝土造,85年5月13日,八層,
RPWNMLPLKHOFFDP47DA,15,107.29,店舖、住房、車庫,鋼筋混凝土造,92年12月23日,四層,一層 二層 三層 四層 見其他登記事項
RPQNMLQLKHOFFDP86CA,21,190.89,住商用,鋼筋混凝土造,86年10月3日,九層,一層 二層 三層 陽台 騎樓
RPQNMLQLKHOFFDP86CA,21,19.58,共有部份,鋼筋混凝土造,86年10月3日,二層,
RPQNMLQLKHOFFDP86CA,21,73.71,共有部份,鋼筋混凝土造,86年10月13日,九層,
RPRNMLRLKHOFFAP76CA,8,173.05,住家用,鋼筋混凝土造,100年5月16日,四層,一層 二層 三層 陽台 電梯樓梯間 雨遮
RPRNMLQLKHOFFDP96CA,21,168.56,住商用,鋼筋混凝土造,86年10月3日,九層,一層 二層 三層 陽台 騎樓
RPRNMLQLKHOFFDP96CA,21,16.32,共有部份,鋼筋混凝土造,86年10月3日,二層,
RPRNMLQLKHOFFDP96CA,21,66.76,共有部份,鋼筋混凝土造,86年10月13日,九層,
RPTNMLPLKHOFFAP76CA,34,92.96,住家用,磚造,73年9月1日,一層,一層
RPUNMLSJLHOFFBP17CA,,237.28,店舖、住宅、停車空間、水塔、騎樓,鋼筋混凝土造,107年6月1日,四層,一層 二層 三層 四層 陽台 騎樓 見其他登記事項
RPQNMLNLKHOFFAP88CA,1,213.74,店舖、樓梯間、停車空間、住宅,鋼筋混凝土造,106年11月6日,三層,一層 二層 三層 陽台 屋頂突出物
RPSNMLNLKHOFFAP09CA,3,70.56,集合住宅,鋼筋混凝土造,105年6月30日,七層,二層 陽台
RPSNMLNLKHOFFAP09CA,3,33.24,公共空間、停車空間、門廊、梯間,鋼筋混凝土造,105年6月30日,七層,
RPQOMLMLKHOFFAP88CA,25,347.49,農舍,鋼筋混凝土造,82年11月23日,二層,一層 二層 陽台 平台 電梯樓梯間
RPSNMLOJLHOFFAP09CA,24,268.24,住家用,鋼筋混凝土造,83年10月3日,四層,一層 二層 三層 四層 陽台 電梯樓梯間
RPOOMLPJLHOFFAP88CA,25,94.57,住家用,鋼筋混凝土造,83年6月15日,十二層,七層 陽台
RPOOMLPJLHOFFAP88CA,25,13.07,共有部份,鋼筋混凝土造,83年6月15日,,
RPOOMLPJLHOFFAP88CA,25,11.33,共有部份,鋼筋混凝土造,83年6月15日,十二層,
RPOOMLPJLHOFFAP88CA,25,13.75,儲藏室、停車場、辦公室,鋼筋混凝土造,83年6月15日,十二層,地下層
RPVNMLSJLHOFFBP27CA,,232.10,店舖、住宅、停車空間、水塔、騎樓,鋼筋混凝土造,107年6月1日,四層,一層 二層 三層 四層 陽台 騎樓 見其他登記事項
RPRNMLRLKHOFFBP86CA,25,159.49,住家用,鋼筋混凝土造,82年8月6日,三層,一層 二層 三層 陽台 電梯樓梯間
RPPOMLQLKHOFFDP86CA,4,243.06,一般事務所、門廊、停車空間,鋼筋混凝土造,104年3月13日,二層,一層 二層 陽台 地下一層
RPPNMLSKLHOFFDP96CA,35,263.37,住商用,加強磚造,73年4月15日,四層,一層 二層 三層 四層 陽台 騎樓 電梯樓梯間
