編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPRNMLOKLHOFFBM88CA,,41.79,集合住宅,鋼筋混凝土造,107年11月27日,九層,三層 陽台 雨遮
RPRNMLOKLHOFFBM88CA,,18.66,停車空間、排煙室、水箱、汙水機房、消防機房、一般昇降機、昇降機間、車道、緊急昇降機、門廳、門廊、緊急昇降機﹝行動不便﹞、防空避難室兼停車空間、台電配電室、受電箱、電信室、緊急發電機室、管委會空間、梯廳、樓梯間、機械室、水錶室、一般昇降機﹝行動不便﹞甲乙丙丁梯等２４項。,鋼筋混凝土造,107年11月27日,九層,
RPUNMLOKLHOFFBM56CA,,59.64,集合住宅,鋼筋混凝土造,107年11月27日,九層,三層 陽台 雨遮
RPUNMLOKLHOFFBM56CA,,26.66,停車空間、排煙室、水箱、汙水機房、消防機房、一般昇降機、昇降機間、車道、緊急昇降機、門廳、門廊、緊急昇降機﹝行動不便﹞、防空避難室兼停車空間、台電配電室、受電箱、電信室、緊急發電機室、管委會空間、梯廳、樓梯間、機械室、水錶室、一般昇降機﹝行動不便﹞甲乙丙丁梯等２４項。,鋼筋混凝土造,107年11月27日,九層,
RPRNMLKLKHOFFBM48CA,45,105.84,住商用,鋼筋混凝土加強磚造,63年1月14日,二層,一層 二層 騎樓
RPPNMLLLKHOFFBM38CA,22,138.69,住商用,鋼筋混凝土造,86年1月10日,四層,一層 二層 三層 四層 陽台 騎樓
RPPNMLKLKHOFFBM28CA,39,122.02,住商用,鋼筋混凝土造,69年3月12日,二層,一層 二層 騎樓
RPUNMLPLKHOFFCM76CA,26,148.00,住家用,加強磚造,81年10月15日,二層,一層 二層
RPRNMLLLKHOFFCM68CA,24,239.86,農舍,鋼造,83年9月30日,二層,一層 二層
RPUNMLOKLHOFFDM76CA,3,170.51,集合住宅、梯間,鋼筋混凝土造,105年1月20日,三層,一層 二層 三層 陽台 見其他登記事項
RPQNMLQLKHOFFDM56CA,24,99.72,住家用,鋼筋混凝土造,83年7月23日,三層,一層 二層 三層 陽台 平台 電梯樓梯間
RPQNMLQLKHOFFDM56CA,24,99.72,住家用,鋼筋混凝土造,83年7月23日,三層,一層 二層 三層 陽台 平台 電梯樓梯間
RPTNMLLKLHOFFCM88CA,38,140.96,住商用,鋼筋混凝土加強磚造,70年1月8日,二層,一層 二層 騎樓 地下層
RPVNMLSKLHOFFBM07CA,,60.52,集合住宅,鋼筋混凝土造,107年11月27日,九層,三層 陽台 雨遮
RPVNMLSKLHOFFBM07CA,,60.46,停車空間、排煙室、水箱、汙水機房、消防機房、一般昇降機、昇降機間、車道、緊急昇降機、門廳、門廊、緊急昇降機﹝行動不便﹞、防空避難室兼停車空間、台電配電室、受電箱、電信室、緊急發電機室、管委會空間、梯廳、樓梯間、機械室、水錶室、一般昇降機﹝行動不便﹞甲乙丙丁梯等２４項。,鋼筋混凝土造,107年11月27日,九層,
RPTNMLSKLHOFFBM86CA,,58.58,集合住宅,鋼筋混凝土造,107年11月27日,九層,二層 陽台 雨遮
RPTNMLSKLHOFFBM86CA,,59.58,停車空間、排煙室、水箱、汙水機房、消防機房、一般昇降機、昇降機間、車道、緊急昇降機、門廳、門廊、緊急昇降機﹝行動不便﹞、防空避難室兼停車空間、台電配電室、受電箱、電信室、緊急發電機室、管委會空間、梯廳、樓梯間、機械室、水錶室、一般昇降機﹝行動不便﹞甲乙丙丁梯等２４項。,鋼筋混凝土造,107年11月27日,九層,
RPXNMLSKLHOFFBM27CA,,59.45,集合住宅,鋼筋混凝土造,107年11月27日,九層,二層 陽台 雨遮
RPXNMLSKLHOFFBM27CA,,59.97,停車空間、排煙室、水箱、汙水機房、消防機房、一般昇降機、昇降機間、車道、緊急昇降機、門廳、門廊、緊急昇降機﹝行動不便﹞、防空避難室兼停車空間、台電配電室、受電箱、電信室、緊急發電機室、管委會空間、梯廳、樓梯間、機械室、水錶室、一般昇降機﹝行動不便﹞甲乙丙丁梯等２４項。,鋼筋混凝土造,107年11月27日,九層,
RPRNMLQLKHOFFBM09CA,43,92.18,住家用,鋼筋混凝土加強磚造,65年6月29日,二層,一層 二層 騎樓
RPSNMLMLKHOFFBM78CA,24,117.63,住商用,鋼筋混凝土造,83年10月8日,七層,一層 二層 陽台 騎樓
RPSNMLMLKHOFFBM78CA,24,34.41,防空避難室、停車空間、梯間,鋼筋混凝土造,83年10月8日,七層,
RPTNMLMLKHOFFBM88CA,1,79.06,集合住宅,鋼筋混凝土造,107年6月7日,十五層,十層 陽台
RPTNMLMLKHOFFBM88CA,1,72.49,本共有部分之項目有防空避難室兼停車空間、台電配電室、緊急發電機室、電信室、排煙室、緊急昇降機間、泳池機房、水景機房、停車空間、水箱、消防機房、污水機房、揚水泵機房、樓梯間、管委會空間、資源環保室、梯廳、外廊、宅配室、車道、交誼區、戶外安全梯、地下室進排煙管道、梯間、水錶室及機械室等２６項,鋼筋混凝土造,107年6月7日,十五層,
RPQNMLLKLHOFFBM48CA,15,95.58,住家用,鋼筋混凝土造,93年5月31日,四層,一層 二層 三層 四層 陽台 平台 雨遮
RPPNMLNLKHOFFBM58CA,40,108.96,住家用,鋼筋混凝土加強磚造,68年3月14日,二層,一層 二層
RPTNMLNLKHOFFBM98CA,33,115.16,住家用,鋼筋混凝土加強磚造,75年7月16日,二層,一層 二層 陽台
RPOOMLSKLHOFFBM09CA,,76.56,集合住宅,鋼筋混凝土造,107年11月27日,九層,三層 陽台 雨遮
RPOOMLSKLHOFFBM09CA,,34.18,停車空間、排煙室、水箱、汙水機房、消防機房、一般昇降機、昇降機間、車道、緊急昇降機、門廳、門廊、緊急昇降機﹝行動不便﹞、防空避難室兼停車空間、台電配電室、受電箱、電信室、緊急發電機室、管委會空間、梯廳、樓梯間、機械室、水錶室、一般昇降機﹝行動不便﹞甲乙丙丁梯等２４項。,鋼筋混凝土造,107年11月27日,九層,
RPRNMLMLKHOFFDM88CA,73,125.46,住商用,木造,35年6月8日,二層,一層 二層 騎樓
RPUNMLSJLHOFFDM07CA,,205.91,住家用,鋼筋混凝土造,107年11月16日,三層,一層 二層 三層 陽台
RPUNMLSKLHOFFCM17DA,34,27.02,住家用,鋼筋混凝土加強磚造,74年3月1日,一層,一層 騎樓
RPUNMLSKLHOFFCM17DA,34,27.02,住家用,鋼筋混凝土加強磚造,74年3月1日,一層,一層 騎樓
RPPNMLNLKHOFFEM88CA,10,220.87,店舖，住宅,ＲＣ造,98年7月16日,四層,一層 二層 三層 四層 陽台 騎樓 雨遮
RPUNMLNLKHOFFAM09DA,38,110.66,住家用,加強磚造,70年5月18日,二層,一層 二層
RPSNMLNLKHOFFCM98CA,23,188.65,住家用,鋼筋混凝土造,85年5月25日,四層,一層 二層 三層 四層 陽台
RPSNMLNLKHOFFCM98CA,23,41.00,地下室、公共設施,鋼筋混凝土造,85年5月25日,,
RPSNMLNLKHOFFBM88CA,24,79.82,住家用,鋼筋混凝土造,83年10月21日,七層,三層 陽台 花台
RPSNMLNLKHOFFBM88CA,24,24.92,共有部份,鋼筋混凝土造,83年10月21日,七層,
RPQNMLMLKHOFFBM58CA,23,152.78,住家用,鋼筋混凝土造,84年12月30日,四層,一層 二層 三層 四層 花台
RPQNMLMLKHOFFBM58CA,23,27.50,台電受電室、辦公室、儲藏室,鋼筋混凝土造,84年12月30日,四層,
RPPNMLKKLHOFFAM18CA,2,182.42,住家用,鋼筋混凝土造,105年7月1日,四層,一層 二層 三層 四層 陽台
RPPOMLPLKHOFFAM78CA,1,249.06,停車空間、集合住宅、樓梯間,鋼筋混凝土造,107年7月9日,四層,一層 二層 三層 四層 陽台 屋頂突出物
RPSNMLRJLHOFFAM09CA,2,170.55,住宅、樓梯間,鋼筋混凝土造,105年8月1日,三層,一層 二層 三層 陽台 屋頂突出物
RPRNMLNLKHOFFAM68CA,24,12.67,停車空間,鋼筋混凝土造,84年2月16日,十三層,
RPPNMLOLKHOFFAM58CA,17,110.38,農舍,鋼架造,91年1月10日,一層,一層
RPOOMLPLKHOFFAM68CA,,189.65,住宅、樓梯間,鋼筋混凝土造,107年10月11日,三層,一層 二層 三層 陽台 屋頂突出物
RPPNMLQLKHOFFAM78CA,35,73.20,住商用,加強磚造,72年8月4日,二層,一層 二層
RPSNMLOKLHOFFAM88CA,20,134.25,住家用,鋼筋混凝土造,88年2月12日,十二層,八層 陽台
RPSNMLOKLHOFFAM88CA,20,51.33,共同使用防空避難室兼停車空間,鋼筋混凝土造,88年2月12日,十二層,
RPUOMLSKLHOFFBM07CA,38,120.29,住家用,鋼筋混凝土加強磚造,69年12月31日,二層,一層 二層 騎樓
RPTOMLSKLHOFFBM96CA,,194.32,住宅、樓梯間,鋼筋混凝土造,107年8月22日,三層,一層 二層 三層 見其他登記事項
RPTOMLSKLHOFFBM96CA,,.15,電信室,鋼筋混凝土造,107年8月22日,一層,
RPQNMLKLLHOFFBM48CA,,177.24,住宅、樓梯間,鋼筋混凝土造,107年8月22日,三層,一層 二層 三層 見其他登記事項
RPQNMLKLLHOFFBM48CA,,.15,電信室,鋼筋混凝土造,107年8月22日,一層,
RPSNMLPLKHOFFBM09CA,41,92.40,住家用,鋼筋混凝土加強磚造,67年5月6日,二層,一層 二層 騎樓
RPUNMLQLKHOFFBM76CA,23,84.76,住家用,鋼筋混凝土造,85年3月12日,八層,五層 陽台 花台
RPUNMLQLKHOFFBM76CA,23,31.41,停車空間、防空避難室、梯間、門廳、機械室、水箱,鋼筋混凝土造,85年3月12日,八層,
RPPNMLSLKHOFFBM09CA,20,154.79,住家用,鋼筋混凝土造,87年9月14日,三層,一層 二層 三層 陽台 電梯樓梯間
RPRNMLKKKHPFFBM48CA,11,198.95,住家用,鋼筋混凝土造,96年9月21日,三層,一層 二層 三層 陽台 屋頂突出物 見其他登記事項
RPQNMLSLKHOFFBM56CA,24,71.63,住家用,鋼筋混凝土造,83年10月21日,七層,五層 陽台 花台
RPQNMLSLKHOFFBM56CA,24,25.19,共有部份,鋼筋混凝土造,83年10月21日,七層,
RPTNMLNLKHOFFCM09CA,14,113.34,集合住宅,鋼筋混凝土造,93年11月12日,十層,九層 陽台
RPTNMLNLKHOFFCM09CA,14,41.18,警衛室、騎樓、車道、梯間、電樓梯間、突出物,鋼筋混凝土造,93年11月12日,十層,
RPPNMLPLKHOFFDM98CA,20,80.96,集合住宅,鋼筋混凝土造,87年11月17日,八層,七層 陽台
RPPNMLPLKHOFFDM98CA,20,22.88,防空避難室，停車空間梯間，門廳，社區辦公室,鋼筋混凝土造,87年11月17日,八層,
RPSNMLPLKHOFFDM66CA,1,147.28,住家用,鋼筋混凝土造,107年7月5日,三層,一層 二層 三層 陽台
TPSNMLOKLHOFFCM66CA,18,144.21,住家用,鋼骨鋼筋混凝土造,90年1月5日,一層,一層
RPPNMLPLKHOFFEM09CA,25,108.13,住商用,鋼筋混凝土造,83年5月3日,三層,一層 二層 三層 騎樓
RPSNMLRJLHOFFDM76CA,38,68.52,住家用,鋼筋混凝土加強磚造,70年2月20日,一層,一層
RPPNMLQLKHOFFDM09CA,4,112.55,農舍,鋼鐵造有牆,103年11月20日,一層,一層
RPPNMLOJLHOFFCM68CA,43,155.25,住商用,鋼筋混凝土加強磚造,64年8月20日,二層,一層 二層 騎樓
RPTOMLSJLHOFFAM76CA,2,227.88,住宅、樓梯間,鋼筋混凝土造,106年4月5日,三層,一層 二層 三層 陽台 屋頂突出物
RPUOMLSJLHOFFAM86CA,21,86.72,住家用,鋼筋混凝土造,86年9月19日,十四層,十層 陽台
RPUOMLSJLHOFFAM86CA,21,22.27,梯廳、走道、防空避難室、水箱受電室、機房,鋼筋混凝土造,86年9月19日,十四層,
RPROMLSJLHOFFAM56CA,2,195.18,住宅、樓梯間,鋼筋混凝土造,106年4月5日,三層,一層 二層 三層 陽台 屋頂突出物
RPSOMLSJLHOFFAM66CA,2,196.68,住宅、樓梯間,鋼筋混凝土造,106年4月5日,三層,一層 二層 三層 陽台 屋頂突出物
RPPOMLPJLHOFFAM68CA,20,104.59,住家用,鋼筋混凝土造,88年6月3日,七層,四層 陽台
RPPOMLPJLHOFFAM68CA,20,19.38,國民住宅,鋼筋混凝土造,88年6月3日,七層,
RPPOMLPJLHOFFAM68CA,20,15.58,國民住宅,鋼筋混凝土造,88年6月3日,七層,
RPPNMLPJLHOFFBM68CA,21,189.77,住商用,鋼筋混凝土造,87年6月11日,四層,一層 二層 三層 四層 騎樓
RPTNMLRLKHOFFBM76CA,4,207.05,住宅、樓梯間,鋼筋混凝土造,103年9月2日,三層,一層 二層 三層 陽台 見其他登記事項
RPPOMLMLLHOFFAM58CA,29,34.75,自用倉庫,加強磚造,78年11月7日,一層,一層
RPROMLLLLHOFFAM68CA,13,194.51,農舍,鋼筋混凝土造,94年10月3日,二層,一層 二層 陽台 露台
RPPNMLRLKHOFFDM56CA,12,181.73,住家用,鋼筋混凝土造,96年1月12日,四層,一層 二層 三層 四層 陽台
RPPNMLLLLHOFFBM48CA,,176.91,住宅、樓梯間,鋼筋混凝土造,107年7月18日,三層,一層 二層 三層 陽台 見其他登記事項
RPPNMLQJLHOFFDM98CA,21,105.56,住家、梯間,鋼筋混凝土造,87年6月10日,二層,一層 二層 電梯樓梯間
RPRNMLPJLHOFFBM88CA,10,81.00,農舍,鋼鐵造有牆,98年4月9日,一層,一層 雨遮
RPVNMLOKLHOFFDM86CA,2,169.64,住家用,鋼筋混凝土造,106年1月23日,四層,一層 二層 三層 四層 陽台
RPVNMLPLLHOFFCM07DA,29,465.59,住家用,鋼筋混凝土造,79年1月10日,四層,一層 二層 三層 四層 騎樓
RPVNMLSJLHOFFDM17CA,15,151.11,住家用,鋼筋混凝土造,93年2月5日,三層,一層 二層 三層 陽台 屋頂突出物
RPQNMLQJLHOFFAM78CA,23,23.47,住家用,鋼筋混凝土造,85年4月10日,七層,六層 陽台 花台
RPQNMLQJLHOFFAM78CA,23,8.77,防空避難室、停車空間、梯間、走道、水箱、住宅、店舖、機房、受電室,鋼筋混凝土造,85年4月10日,七層,
RPWNMLRJLHOFFAM86CA,,61.29,集合住宅,鋼筋混凝土造,107年9月13日,五層,三層 陽台
RPWNMLRJLHOFFAM86CA,,15.35,管委會空間、電信室、樓梯間、水箱、機械室,鋼筋混凝土造,107年9月13日,五層,
RPQOMLRJLHOFFAM98CA,26,129.00,住家用,鋼筋混凝土造,81年12月21日,三層,一層 二層 三層
RPPNMLLKLHOFFAM28CA,24,88.47,住家用,鋼筋混凝土造,84年2月16日,十三層,六層 陽台
RPPNMLLKLHOFFAM28CA,24,23.37,辦公室、康樂室、電梯、門廳、機房、水箱、平臺、瞭望臺、梯間、變電室、機械室,鋼筋混凝土造,84年2月16日,十三層,
RPWNMLSJLHOFFAM96CA,38,140.86,住家用,鋼筋混凝土加強磚造,70年6月23日,二層,一層 二層 騎樓
RPTNMLSKLHOFFCM96CA,14,94.46,集合住宅,鋼筋混凝土造,93年10月5日,十層,七層 陽台
