鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
士林區,建物,臺北市士林區德行東路283巷33號4樓,0.0,住,,,1080324,土地0建物1車位0,四層,7,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0971222,43.650000000000006,1,1,1,有,有,有,23000,527,,0.0,0,,RPXPMLLKMHOFFEA78CC
信義區,建物,臺北市信義區忠孝東路五段53號十二樓,0.0,住,,,1080329,土地0建物1車位0,十二層,12,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0720406,116.19,3,2,1,有,無,有,47000,405,,0.0,0,,RPSOMLLKMHOFFDA08CC
南港區,房地(土地+建物)+車位,臺北市南港區東新街122號樓,13.39,住,,,1080406,土地1建物1車位1,一層,7,店面(店鋪),見其他登記事項,鋼筋混凝土造,0990331,74.47,0,0,0,無,無,無,31000,587,坡道平面,26.79,0,含管理費、稅金或水電等費用。；,RPWOMLLKMHOFFDA48CC
南港區,建物,臺北市南港區重陽路532號4樓,0.0,住,,,1080326,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,90.89,2,2,2,有,無,無,18000,198,,0.0,0,,RPVPMLLKMHOFFDA48CC
萬華區,建物,臺北市萬華區峨眉街64號7樓,0.0,商,,,1080322,土地0建物1車位0,七層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0680925,68.76,2,1,1,有,無,有,27000,393,,0.0,0,,RPUOMLLKMHOFFBA08CC
大同區,建物,臺北市大同區華亭路12號7樓之2,0.0,商,,,1080326,土地0建物1車位0,七層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040506,58.22,2,1,1,有,有,有,25000,429,,0.0,0,,RPWOMLLKMHOFFBA28CC
中正區,建物,臺北市中正區連雲街6巷8號4樓之3,0.0,住,,,1080410,土地0建物1車位0,四層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0930917,59.62,2,2,2,有,有,有,34000,570,,0.0,0,,RPOPMLLKMHOFFBA57CC
中正區,建物,臺北市中正區博愛路47號3樓之1,0.0,商,,,1080320,土地0建物1車位0,三層,15,辦公商業大樓,見其他登記事項,鋼筋混凝土造,1041008,126.44,1,1,2,有,有,有,60000,475,,0.0,0,,RPPPMLLKMHOFFBA67CC
內湖區,房地(土地+建物)+車位,臺北市內湖區洲子街107號5樓,97.72,工,,,1080315,土地1建物1車位3,五層,10,廠辦,見其他登記事項,鋼筋混凝土造,1010104,650.92,0,0,0,無,有,有,290205,446,坡道平面,0.0,10500,,RPWNMLLKMHOFFCA28CC
內湖區,建物,臺北市內湖區瑞光路8號6樓之1部分,0.0,工,,,1080320,土地0建物1車位0,六層,8,廠辦,工業用,鋼筋混凝土造,0880728,66.5,0,0,0,無,有,有,24000,361,,0.0,0,分租,RPQOMLLKMHOFFCA77CC
內湖區,建物,臺北市內湖區康寧路三段247號九樓,0.0,住,,,1080322,土地0建物1車位0,九層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830701,93.02000000000001,1,2,1,有,無,有,29000,312,,0.0,0,,RPSPMLLKMHOFFCA08CC
內湖區,建物,臺北市內湖區成功路二段115巷49弄8號3樓,0.0,其他,,,1080227,土地0建物1車位0,三層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0650614,59.95,2,2,1,有,無,無,16000,267,,0.0,0,,RPPQMLLKMHOFFCA87CC
內湖區,建物,臺北市內湖區民權東路六段206巷143弄1號4樓,0.0,住,,,1080328,土地0建物1車位1,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1020328,116.54,3,2,2,有,無,有,39000,335,坡道平面,16.06,0,,RPRQMLLKMHOFFCA08CC
中山區,建物,臺北市中山區基湖路137號7樓,0.0,住,,,1080326,土地0建物1車位0,七層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950123,159.7,4,2,2,有,無,有,72387,453,坡道平面,39.2,0,,RPORMLLKMHOFFCA87CC
中山區,建物,臺北市中山區錦州街389號,0.0,住,,,1080328,土地0建物1車位0,一層,5,店面(店鋪),商業用,鋼筋混凝土造,0730110,71.54,0,0,0,無,無,無,80000,1118,,0.0,0,,RPQRMLLKMHOFFCA08CC
中山區,建物,臺北市中山區長春路6號1樓,244.76,商,,,1080223,土地0建物1車位0,一層,7,店面(店鋪),商業用,鋼筋混凝土造,0680825,244.76,0,0,0,無,無,無,210000,858,,0.0,0,,RPURMLLKMHOFFCA48CC
中山區,建物,臺北市中山區北安路458巷47弄5號5樓,0.0,住,,,1080319,土地0建物1車位1,全,14,透天厝,住家用,鋼筋混凝土造,0921209,196.09,4,2,3,有,有,有,88000,449,坡道平面,0.0,0,含管理費,RPVRMLLKMHOFFCA58CC
中山區,建物,臺北市中山區錦州街23巷1-1號九樓之3,0.0,商,,,1080312,土地0建物1車位0,九層,14,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1041204,63.39,2,1,1,有,有,有,49000,773,,0.0,0,租賃範圍不含車位，且無法區分車位面積。；續租。；含管理費、稅金或水電等費用。；,RPXRMLLKMHOFFCA78CC
中山區,建物,臺北市中山區民權西路9巷22號四樓,0.0,商,,,1080314,土地0建物1車位0,四層,14,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1011112,90.02,1,1,1,有,有,有,53000,589,,0.0,0,租賃範圍不含車位，且無法區分車位面積。；續租。；含管理費、稅金或水電等費用。；,RPOSMLLKMHOFFCA97CC
中山區,建物,臺北市中山區雙城街19巷8號3樓之19,0.0,商,,,1080223,土地0建物1車位0,三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970312,34.0,0,0,0,無,有,有,28000,824,,0.0,0,,RPQSMLLKMHOFFCA18CC
內湖區,建物,臺北市內湖區文德路210巷30弄6號7樓之9,0.0,住,,,1080325,土地0建物1車位0,七層,12,套房(1房1廳1衛),住家用,鋼筋混凝土造,0990324,82.45,1,1,1,有,有,有,32500,394,,0.0,0,,RPVSMLLKMHOFFCA68CC
內湖區,建物,臺北市內湖區星雲街15巷8號,0.0,住,,,1080323,土地0建物1車位0,一層,6,店面(店鋪),商業用,鋼筋混凝土造,0870121,83.08,0,0,0,無,有,無,22000,265,,0.0,0,,RPWSMLLKMHOFFCA78CC
中山區,建物,臺北市中山區北安路573巷2弄5號,0.0,住,,,1080323,土地0建物1車位0,一層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0640612,101.1,3,2,2,有,無,無,39000,386,,0.0,0,,RPPTMLLKMHOFFCA18CC
中山區,建物,臺北市中山區天祥路16號3F-2,0.0,住,,,1080219,土地0建物1車位0,三層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050914,53.69,0,0,0,無,有,有,28000,522,,0.0,0,含管理費、稅金或水電等費用。；,RPQNMLMKMHOFFCA77CC
中山區,房地(土地+建物),臺北市中山區華陰街２４巷３弄７號,39.0,商,,,1080319,土地1建物1車位0,見其他登記事項,2,店面(店鋪),,加強磚造,,70.59,0,2,0,有,無,無,35000,496,,0.0,0,,RPSNMLMKMHOFFCA97CC
中山區,建物,臺北市中山區雙城街13巷11號4樓之3,0.0,商,,,1080401,土地0建物1車位1,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010327,187.32,3,2,2,有,有,有,66000,406,坡道平面,39.62,6000,續租。；,RPPOMLMKMHOFFCA77CC
中山區,建物,臺北市中山區雙城街１３巷２２號二樓之３,0.0,商,,,1080321,土地0建物1車位1,二層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021231,111.4,2,2,1,有,有,有,40000,359,塔式車位,10.54,0,,RPROMLMKMHOFFCA97CC
中山區,建物,臺北市中山區復興北路38號10樓,0.0,商,,,1080408,土地0建物1車位0,十層,12,辦公商業大樓,住家用,鋼筋混凝土造,0710918,212.95999999999998,0,0,0,無,有,有,88000,413,,0.0,0,,RPSOMLMKMHOFFCA08CC
中山區,建物,臺北市中山區長春路28號12樓之3,0.0,商,,,1080401,土地0建物1車位0,十二層,14,套房(1房1廳1衛),住家用,鋼筋混凝土造,0990212,46.34,1,1,1,有,有,有,35000,755,,0.0,0,續租。；含管理費、稅金或水電等費用。；,RPTOMLMKMHOFFCA18CC
中山區,建物,臺北市中山區中山北路一段83巷32號8樓,0.0,商,,,1080401,土地0建物1車位0,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970314,133.0,2,2,2,有,有,有,55000,414,,0.0,0,續租。；,RPVOMLMKMHOFFCA38CC
內湖區,建物,臺北市內湖區內湖路二段１０３巷７６號十一樓,0.0,其他,,,1080322,土地0建物1車位0,十一層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0711126,222.74,4,2,3,有,有,有,58000,260,,0.0,0,,RPWOMLMKMHOFFCA48CC
中山區,建物,臺北市中山區新生北路二段68巷8號9樓之12,0.0,商,,,1080401,土地0建物1車位0,九層,12,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1050602,79.3,2,2,1,有,有,有,56000,706,,0.0,0,續租。；,RPXOMLMKMHOFFCA58CC
中山區,建物,臺北市中山區林森北路107巷3號3樓,0.0,商,,,1080412,土地0建物1車位0,三層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1030910,80.5,0,0,0,無,無,有,24500,304,,0.0,0,,RPOPMLMKMHOFFCA77CC
中山區,建物,臺北市中山區中山北路二段65巷9號14樓之2,0.0,商,,,1080401,土地0建物1車位0,十四層,14,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0901112,78.89,2,2,1,有,有,有,44000,558,,0.0,0,續租。；含管理費、稅金或水電等費用。；,RPPPMLMKMHOFFCA87CC
中山區,建物,臺北市中山區中山北路二段129號3樓之3,0.0,商,,,1080401,土地0建物1車位0,三層,14,辦公商業大樓,商業用,鋼骨鋼筋混凝土造,0930319,286.67,0,0,0,無,有,有,170000,593,,0.0,0,續租。；,RPQPMLMKMHOFFCA97CC
中山區,建物,臺北市中山區雙城街13巷9號8樓之2,0.0,商,,,1080401,土地0建物1車位0,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010327,133.53,2,2,2,有,有,有,70000,524,,0.0,0,續租。；含管理費、稅金或水電等費用。；,RPRPMLMKMHOFFCA08CC
內湖區,建物,臺北市內湖區新明路498巷14弄3號,0.0,住,,,1080411,土地0建物1車位1,一層,7,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1001123,97.85,1,1,1,有,有,有,31000,317,坡道機械,0.0,0,,RPUPMLMKMHOFFCA38CC
中山區,建物,臺北市中山區龍江路1號7樓之3,0.0,商,,,1080412,土地0建物1車位0,七層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0941208,91.51,1,1,1,有,有,有,40000,437,,0.0,0,,RPQQMLMKMHOFFCA08CC
中山區,建物,臺北市中山區松江路129號11樓之3,0.0,商,,,1080409,土地0建物1車位0,十一層,11,辦公商業大樓,商業用,鋼筋混凝土造,0611227,86.76,0,0,0,無,有,有,46000,530,,0.0,0,含管理費、稅金或水電等費用。；108/04/09至108/04/30為免租金裝潢期。,RPRQMLMKMHOFFCA18CC
內湖區,建物,臺北市內湖區內湖路1段659號5樓之7,0.0,其他,,,1080409,土地0建物1車位0,五層,18,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,0991123,134.23,3,1,2,有,有,有,48319,360,,0.0,0,,RPTQMLMKMHOFFCA38CC
內湖區,建物,臺北市內湖區環山路三段30巷2弄4號,57.85,住,,,1080409,土地0建物1車位0,一層,5,公寓(5樓含以下無電梯),見使用執照,鋼筋混凝土造,0790721,199.76,4,2,0,有,無,有,60000,300,,0.0,0,,RPWRMLMKMHOFFCA78CC
中山區,建物,臺北市中山區長安東路一段51之4號,0.0,商,,,1080412,土地0建物1車位0,見其他登記事項,4,公寓(5樓含以下無電梯),,加強磚造,,189.0,3,3,2,有,無,有,42000,222,,0.0,0,,RPRSMLMKMHOFFCA38CC
大同區,建物,臺北市大同區萬全街1號14樓之3,0.0,商,,,1080401,土地0建物1車位0,十四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1041016,88.07000000000001,1,2,2,有,有,有,66000,749,,0.0,0,含管理費、稅金或水電等費用。；,RPSNMLMKMHOFFBA87CC
中正區,建物,臺北市中正區連雲街6巷8號4樓之3,0.0,住,,,1080410,土地0建物1車位0,四層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0930917,59.62,2,2,2,有,有,有,34000,570,,0.0,0,,RPTNMLMKMHOFFBA97CC
大同區,建物,臺北市大同區太原路17號8樓之1,0.0,其他,,,1080401,土地0建物1車位0,八層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000418,91.9,2,2,1,有,有,有,52000,566,,0.0,0,續租。；含管理費、稅金或水電等費用。；,RPUNMLMKMHOFFBA08CC
大同區,建物,臺北市大同區太原路80號10樓之2,0.0,商,,,1080401,土地0建物1車位0,十層,14,套房(1房1廳1衛),住家用,鋼筋混凝土造,0971211,37.36,1,1,1,有,有,有,18300,490,,0.0,0,續租。；,RPVNMLMKMHOFFBA18CC
大同區,建物,臺北市大同區塔城街7號14樓,0.0,商,,,1080411,土地0建物1車位0,十四層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0780620,119.28,3,2,2,有,有,無,37000,310,,0.0,0,,RPROMLMKMHOFFBA87CC
信義區,建物,臺北市信義區信義路五段１２７號七樓之６,0.0,其他,,,1080321,土地0建物1車位0,七層,19,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,0951229,86.97,2,1,1,有,有,有,40000,460,,0.0,0,租金含管理費,RPVNMLMKMHOFFDA38CC
松山區,建物,臺北市松山區光復北路１８３之１號十一樓,0.0,住,,,1080321,土地0建物1車位0,十一層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0770419,153.66,3,2,2,有,有,有,70000,456,,0.0,0,,RPOOMLMKMHOFFDA77CC
信義區,建物,臺北市信義區忠孝東路5段412之1號1樓,0.0,商,,,1080403,土地0建物1車位0,一層,18,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0860121,156.38,1,3,2,有,有,有,68112,436,,0.0,0,,RPSOMLMKMHOFFDA18CC
信義區,建物,臺北市信義區信義路五段126號22樓及車位一位82號,0.0,其他,,,1080410,土地0建物1車位1,二十二層,25,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,0931130,605.31,4,2,3,有,有,有,300000,496,坡道平面,36.43,0,,RPTPMLMKMHOFFDA38CC
南港區,建物,臺北市南港區忠孝東路六段188巷13弄4號1樓,0.0,住,,,1080408,土地0建物1車位0,一層,3,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,96.05,3,2,1,有,無,無,28000,292,,0.0,0,,RPUPMLMKMHOFFDA48CC
士林區,建物,臺北市士林區忠誠路二段190號5樓,0.0,住,,,1080325,土地0建物1車位0,五層,26,住宅大樓(11層含以上有電梯),住家用,鋼骨混凝土造,0841103,252.54000000000002,3,2,2,有,有,有,139000,550,,0.0,0,含管理費、稅金或水電等費用。；,RPWNMLMKMHOFFEA58CC
士林區,建物,臺北市士林區中山北路六段405巷39號7樓,0.0,住,,,1080401,土地0建物1車位0,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0711029,146.97,3,2,2,有,有,有,62000,422,,0.0,0,續租。；含管理費、稅金或水電等費用。；,RPXNMLMKMHOFFEA68CC
士林區,建物,臺北市士林區忠誠路一段90號2樓,0.0,住,,,1080401,土地0建物1車位0,二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0770711,109.61,3,2,2,有,有,有,47500,433,,0.0,0,續租。；,RPQOMLMKMHOFFEA08CC
北投區,建物,臺北市北投區天母北路105巷9號2樓之2,0.0,住,,,1080313,土地0建物1車位0,二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0951130,209.22,3,2,2,有,有,有,80000,382,,0.0,0,,RPSOMLMKMHOFFEA28CC
北投區,建物,臺北市北投區三合路一段79巷16號9樓,0.0,住,,,1080326,土地0建物1車位2,九層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1050712,303.15,3,2,3,有,有,有,79000,261,坡道平面,0.0,0,,RPTOMLMKMHOFFEA38CC
士林區,建物,臺北市士林區中山北路七段14巷15號3樓之1,0.0,住,,,1080318,土地0建物1車位1,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0660929,92.96,2,2,2,有,有,有,55000,592,一樓平面,0.0,5000,,RPVOMLMKMHOFFEA58CC
士林區,建物,臺北市士林區德行東路６之５號五樓,0.0,住,,,1080323,土地0建物1車位0,五層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0720420,117.42999999999999,3,2,2,有,有,有,33500,285,,0.0,0,,RPSPMLMKMHOFFEA38CC
大安區,建物,臺北市大安區復興南路二段７８巷３０弄７號九樓之１,0.0,住,,,1080321,土地0建物1車位0,九層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0761105,120.21000000000001,3,2,2,有,有,有,43000,358,,0.0,0,,RPRNMLMKMHOFFFA18CC
大安區,建物,臺北市大安區信義路二段44巷2號5樓,0.0,商,,,1080401,土地0建物1車位0,五層,11,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0881028,155.0,4,2,2,有,有,有,50000,323,,0.0,0,續租。；,RPTNMLMKMHOFFFA38CC
大安區,建物,臺北市大安區光復南路262號9樓之2,0.0,住,,,1080312,土地0建物1車位0,九層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,167.34,3,2,2,有,有,有,86500,517,,0.0,0,,RPWNMLMKMHOFFFA68CC
大安區,建物,臺北市大安區忠孝東路4段216巷19弄19號1樓,0.0,住,,,1080408,土地0建物1車位0,一層,7,店面(店鋪),住家用,鋼筋混凝土造,,166.67,1,1,2,有,有,無,150000,900,,0.0,0,,RPXNMLMKMHOFFFA78CC
大安區,建物,臺北市大安區忠孝東路四段224號6樓,0.0,商,,,1080403,土地0建物1車位0,六層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,204.15,3,2,2,有,有,無,78000,382,,0.0,0,含管理費、稅金或水電等費用。；108/04/03至108/5/9為免租金裝潢期。,RPPOMLMKMHOFFFA08CC
大安區,建物,臺北市大安區通化街17之5號,0.0,其他,,,1080325,土地0建物1車位0,一層,3,店面(店鋪),,加強磚造,,216.21,0,0,4,有,無,無,224000,1036,,0.0,0,,RPQOMLMKMHOFFFA18CC
文山區,建物,臺北市文山區辛亥路4段128之6號8樓,0.0,其他,,,1080411,土地0建物1車位1,八層,18,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1060602,126.67,2,1,1,有,有,有,24200,191,坡道機械,27.74,0,,RPOOMLMKMHOFFAA47CC
文山區,建物,臺北市文山區辛亥路4段128之11號9樓,0.0,其他,,,1080411,土地0建物1車位1,九層,18,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1060602,146.47,2,1,2,有,有,有,28803,197,坡道機械,20.37,0,,RPPOMLMKMHOFFAA57CC
文山區,建物,臺北市文山區辛亥路4段128之6號15樓,0.0,其他,,,1080411,土地0建物1車位1,十五層,18,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1060602,119.30000000000001,2,1,1,有,有,有,25450,213,坡道機械,20.37,0,,RPQOMLMKMHOFFAA67CC
文山區,建物,臺北市文山區辛亥路4段128之8號15樓,0.0,其他,,,1080411,土地0建物1車位1,十五層,18,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1060602,127.74,2,1,1,有,有,有,28800,225,坡道機械,20.37,0,,RPROMLMKMHOFFAA77CC
文山區,建物,臺北市文山區辛亥路4段128之11號15樓,0.0,其他,,,1080411,土地0建物1車位1,十五層,18,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1060602,146.47,2,1,2,有,有,有,33500,229,坡道機械,20.37,0,,RPSOMLMKMHOFFAA87CC
文山區,建物,臺北市文山區辛亥路4段128之5號16樓,0.0,其他,,,1080411,土地0建物1車位1,十六層,18,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1060602,130.92,2,1,1,有,有,有,29108,222,坡道機械,20.37,0,,RPTOMLMKMHOFFAA97CC
文山區,建物,臺北市文山區辛亥路4段128之6號16樓,0.0,其他,,,1080411,土地0建物1車位1,十六層,18,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1060602,119.30000000000001,2,1,1,有,有,有,25800,216,坡道機械,20.37,0,,RPUOMLMKMHOFFAA08CC
文山區,建物,臺北市文山區辛亥路4段128之8號16樓,0.0,其他,,,1080411,土地0建物1車位1,十六層,18,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1060602,123.66,2,1,1,有,有,有,30111,243,坡道機械,16.29,0,,RPVOMLMKMHOFFAA18CC
文山區,建物,臺北市文山區辛亥路4段128之11號10樓,0.0,其他,,,1080411,土地0建物1車位1,十層,18,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1060602,142.17000000000002,2,1,2,有,有,有,29185,205,坡道機械,16.07,0,,RPVNMLNKMHOFFAA18CC
文山區,建物,臺北市文山區辛亥路4段128之6號17樓,0.0,其他,,,1080411,土地0建物1車位1,十七層,18,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1060602,115.22,2,1,1,有,有,有,26050,226,坡道機械,16.29,0,,RPWNMLNKMHOFFAA28CC
中正區,建物,臺北市中正區寧波西街18號五樓之8,0.0,住,,,1080402,土地0建物1車位0,五層,11,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0940607,69.49000000000001,2,1,1,有,有,有,46700,672,,0.0,0,,RPXNMLNKMHOFFAA38CC
大安區,建物,臺北市大安區信義路三段105號十四樓,0.0,住,,,1080325,土地0建物1車位0,十四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960322,49.370000000000005,1,1,1,有,有,有,43500,881,,0.0,0,,RPPNMLNKMHOFFFA08CC
士林區,建物,臺北市士林區德行東路109巷77號九樓,0.0,住,,,1080401,土地0建物1車位0,九層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030213,247.87,4,2,2,有,有,有,100000,403,,0.0,0,,RPQNMLNKMHOFFEA08CC
士林區,建物,臺北市士林區忠誠路二段180號20樓,0.0,住,,,1080315,土地0建物1車位0,二十層,26,住宅大樓(11層含以上有電梯),住家用,鋼骨混凝土造,0841103,241.85,3,2,2,有,有,有,130000,538,,0.0,0,,RPRNMLNKMHOFFEA18CC
松山區,建物,臺北市松山區富錦街472號2樓,0.0,住,,,1080408,土地0建物1車位0,二層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,96.3,3,2,2,有,無,有,32500,337,,0.0,0,,RPSNMLNKMHOFFDA18CC
大同區,建物,臺北市大同區延平北路一段136號1樓,0.0,其他,,,1080408,土地0建物1車位0,一層,14,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0980223,137.36,0,0,0,無,有,無,50000,364,,0.0,0,,RPPNMLNKMHOFFBA67CC
大同區,建物,臺北市大同區南京西路25巷32號六樓之1,0.0,商,,,1080409,土地0建物1車位0,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0970626,99.72999999999999,2,1,1,有,無,有,46000,461,,0.0,0,,RPQNMLNKMHOFFBA77CC
中正區,建物,臺北市中正區林森北路1號六樓,0.0,商,,,1080408,土地0建物1車位0,六層,11,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0950824,66.44,2,1,1,有,有,有,35000,527,,0.0,0,,RPRNMLNKMHOFFBA87CC
大同區,建物,臺北市大同區市民大道一段205號8樓之9,0.0,其他,,,1080317,土地0建物1車位0,八層,18,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,0980724,83.26,2,2,2,有,有,有,57500,691,,0.0,0,,RPSNMLNKMHOFFBA97CC
大同區,建物,臺北市大同區太原路80號十一樓之1,0.0,商,,,1080401,土地0建物1車位0,十一層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0971211,94.86,2,1,1,有,有,有,42000,443,,0.0,0,,RPTNMLNKMHOFFBA08CC
中山區,建物,臺北市中山區新生北路二段66號六樓之3,0.0,商,,,1080404,土地0建物1車位0,六層,12,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0690721,20.200000000000003,1,1,1,有,有,有,12000,594,,0.0,0,含管理費,RPPNMLNKMHOFFCA77CC
中山區,建物,臺北市中山區民生東路二段147巷12弄10號,0.0,住,,,1080409,土地0建物1車位0,一層,3,公寓(5樓含以下無電梯),,加強磚造,,74.37,1,1,1,有,無,無,33000,444,,0.0,0,,RPQNMLNKMHOFFCA87CC
中山區,建物,臺北市中山區興安街88號4樓之5,0.0,住,,,1080402,土地0建物1車位0,四層,6,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0750609,98.46000000000001,2,2,1,有,有,無,31000,315,,0.0,0,含管理費,RPRNMLNKMHOFFCA97CC
中山區,建物,臺北市中山區大直街35號,0.0,住,,,1080331,土地0建物1車位0,一層,7,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0731119,84.43,0,1,1,有,無,無,70000,829,,0.0,0,,RPSNMLNKMHOFFCA08CC
中山區,建物,臺北市中山區建國北路二段9之2號八樓之8,0.0,住,,,1080410,土地0建物1車位0,八層,14,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0950713,75.9,2,1,1,有,有,有,59000,777,,0.0,0,,RPWNMLNKMHOFFCA48CC
中山區,建物,臺北市中山區復興北路400號十六樓,0.0,商,,,1080322,土地0建物1車位0,十六層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0751125,123.77,1,1,2,有,有,有,40000,323,,0.0,0,,RPOOMLNKMHOFFCA77CC
中山區,建物,臺北市中山區南京東路二段108號五樓之20,0.0,商,,,1080402,土地0建物1車位0,五層,18,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,0990917,81.9,1,1,1,有,有,有,45000,549,,0.0,0,,RPQOMLNKMHOFFCA97CC
中山區,建物,臺北市中山區新生北路二段68巷9號6樓之5,0.0,商,,,1080406,土地0建物1車位0,六層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0971229,59.8,2,1,1,有,有,有,35000,585,,0.0,0,,RPPNMLPKMHOFFCA97CC
內湖區,建物,臺北市內湖區內湖路一段203巷15號2樓,0.0,住,,,1080320,土地0建物1車位0,二層,7,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1031028,70.37,3,1,1,有,有,有,54000,767,,0.0,0,續租。；,RPXNMLPKMHOFFCA78CC
